track,target,model,feature_set,form,seed,regime,n,pre_rmse,pre_lo,pre_hi,post_rmse,post_lo,post_hi,delta_rmse,delta_lo,delta_hi
opx_liq,P_kbar,MLP,raw,A,43,deep_crustal_MASH,61,3.436047921958694,2.6961007141057918,4.100749935346351,2.0349055667086766,1.6668273323662695,2.3883658456229298,1.4011423552500175,0.8400058375725418,2.043184393794341
opx_liq,P_kbar,MLP,raw,A,43,lithospheric_mantle,58,4.30288951341943,3.4644368796092446,5.2202439395824705,2.7956611010900714,2.2628710872365314,3.3233674147618695,1.5072284123293587,0.6747826023922823,2.3883961156283386
opx_liq,P_kbar,MLP,raw,A,43,deeper_mantle,8,10.549299185519905,2.611097923697314,15.673849067718802,9.744421571779442,3.2278586775409437,13.42734044097485,0.8048776137404623,-3.239532982388342,3.6188700592364103
opx_liq,P_kbar,MLP,raw,A,43,ALL,174,5.362866674613845,4.704743232000632,6.096040214159002,2.954681337658362,2.1988934718270445,3.683987335721455,2.408185336955483,1.799140024394237,3.015337732129845
opx_liq,P_kbar,MLP,raw,B,43,shallow_crustal,47,7.025702896744131,6.092483841958024,7.942942985871813,7.160620985879649,6.313443250476001,8.053461742558138,-0.1349180891355175,-0.29722034222256166,0.03917834981263229
opx_liq,P_kbar,MLP,raw,B,43,deep_crustal_MASH,61,3.436047921958694,2.6961007141057918,4.100749935346351,3.0815520340135274,2.4121852283282115,3.7123434364030197,0.35449588794516673,0.19985867358163334,0.5110112814635207
opx_liq,P_kbar,MLP,raw,B,43,lithospheric_mantle,58,4.30288951341943,3.4644368796092446,5.2202439395824705,4.570463943752275,3.7387201413337046,5.396021528463225,-0.26757443033284467,-0.5437902667963689,0.01591121613953467
opx_liq,P_kbar,MLP,raw,B,43,deeper_mantle,8,10.549299185519905,2.611097923697314,15.673849067718802,14.583568357806476,6.4643914526294814,19.851726516082543,-4.034269172286571,-5.744721360261535,-2.8287394627692017
opx_liq,P_kbar,MLP,raw,B,43,ALL,174,5.362866674613845,4.704743232000632,6.096040214159002,5.824131720802888,4.95210628243453,6.794941853247635,-0.46126504618904285,-0.7792369125586964,-0.1501089307239918
opx_liq,P_kbar,MLP,raw,A,44,shallow_crustal,47,7.115935488795487,6.254993371589829,7.945692555853993,1.0808050221590033,1.0535755221008054,1.1091695286661176,6.035130466636484,5.1931518543032045,6.841388287229015
opx_liq,P_kbar,MLP,raw,A,44,deep_crustal_MASH,61,3.8948891342158363,3.0624216244486364,4.570773963629605,2.0672948475352064,1.6410639294260103,2.4322214781701144,1.8275942866806298,1.2075417898155487,2.3333647784880984
opx_liq,P_kbar,MLP,raw,A,44,lithospheric_mantle,58,6.366418719337911,4.858490980197172,7.989735996054158,3.477539393088879,2.8447021657801965,4.085081819308468,2.8888793262490324,1.6419348161311065,4.129425903682757
opx_liq,P_kbar,MLP,raw,A,44,deeper_mantle,8,20.313906415815907,12.708898191328332,26.344158620796115,11.806932709603554,2.5371855000511925,16.59525009734396,8.506973706212353,5.7992686885805265,10.965299837405798
opx_liq,P_kbar,MLP,raw,A,44,ALL,174,7.174888416278062,5.918931409647272,8.596881814912496,3.5006060862213024,2.503381760197663,4.471171716837815,3.6742823300567595,3.0802923225444885,4.272392261105315
opx_liq,P_kbar,MLP,raw,B,44,shallow_crustal,47,7.115935488795487,6.254993371589829,7.945692555853993,7.12953820516127,6.286527573169283,7.9517941878341265,-0.013602716365783252,-0.0703191571634882,0.05718380462133822
opx_liq,P_kbar,MLP,raw,B,44,deep_crustal_MASH,61,3.8948891342158363,3.0624216244486364,4.570773963629605,3.693562431162607,2.8294273405734574,4.359802583208286,0.2013267030532293,0.06374581103460988,0.41335816643490336
opx_liq,P_kbar,MLP,raw,B,44,lithospheric_mantle,58,6.366418719337911,4.858490980197172,7.989735996054158,6.099149671819872,4.862707336247506,7.394852673023334,0.26726904751803904,-0.1205675252098757,0.730462009061316
opx_liq,P_kbar,MLP,raw,B,44,deeper_mantle,8,20.313906415815907,12.708898191328332,26.344158620796115,20.98259094821444,13.324202460833867,27.08081186334019,-0.6686845323985331,-1.0200112331954008,-0.3699548836895875
opx_liq,P_kbar,MLP,raw,B,44,ALL,174,7.174888416278062,5.918931409647272,8.596881814912496,7.152261417238663,5.9210319715798345,8.524549159201783,0.022626999039398576,-0.11957035441836317,0.20786546972098424
opx_liq,P_kbar,MLP,raw,A,45,shallow_crustal,47,5.688319575746371,4.548135526366784,6.718789937171723,1.0257341137341385,0.9990398886519655,1.0523122232669961,4.662585462012233,3.5469107764099173,5.669520177902135
opx_liq,P_kbar,MLP,raw,A,45,deep_crustal_MASH,61,3.386567697351563,2.524195051193273,4.200066695364407,2.0508867078159603,1.6735039304238646,2.404137764021666,1.3356809895356028,0.5847391931392361,2.1846029382462153
opx_liq,P_kbar,MLP,raw,A,45,lithospheric_mantle,58,5.66431073835119,4.374696514271655,7.055219481274886,2.964875349912195,2.3669548347862777,3.5755671632313293,2.6994353884389954,1.6632029949715748,3.695845478203255
opx_liq,P_kbar,MLP,raw,A,45,deeper_mantle,8,13.766475856707842,5.152319656799534,19.267384020494074,10.277715595017657,2.9043733643567076,14.302231195454363,3.488760261690185,1.637718458218727,5.025402784057405
opx_liq,P_kbar,MLP,raw,A,45,ALL,174,5.67176933418668,4.696465828274138,6.687365241392429,3.089585888387905,2.271968675633786,3.895282563832304,2.5821834457987753,2.0614070316929642,3.148191939247773
opx_liq,P_kbar,MLP,raw,B,45,shallow_crustal,47,5.688319575746371,4.548135526366784,6.718789937171723,5.890162390189614,4.884558453665115,6.845187451182101,-0.2018428144432427,-0.35577820173353436,-0.09363195025151312
opx_liq,P_kbar,MLP,raw,B,45,deep_crustal_MASH,61,3.386567697351563,2.524195051193273,4.200066695364407,3.008425286433151,2.3783816141003933,3.607092481824372,0.37814241091841216,0.08604066257691359,0.8472805186450348
opx_liq,P_kbar,MLP,raw,B,45,lithospheric_mantle,58,5.66431073835119,4.374696514271655,7.055219481274886,5.531734915350705,4.341578823365845,6.766518154692362,0.13257582300048565,-0.09150337358707404,0.356772477004862
opx_liq,P_kbar,MLP,raw,B,45,deeper_mantle,8,13.766475856707842,5.152319656799534,19.267384020494074,15.623548259901618,7.12053132877822,21.320165684184953,-1.8570724031937758,-2.2872378515738228,-1.508035176642529
opx_liq,P_kbar,MLP,raw,B,45,ALL,174,5.67176933418668,4.696465828274138,6.687365241392429,5.828129352816398,4.748605379864781,6.915607503086447,-0.1563600186297176,-0.36623136324957306,0.08030939867546927
opx_liq,P_kbar,MLP,raw,A,46,shallow_crustal,47,6.461960858792657,4.9723726655277725,8.082521197832234,1.0623917054108667,1.0218030765606092,1.1102309582815941,5.39956915338179,3.9450116730207996,6.974036322784084
opx_liq,P_kbar,MLP,raw,A,46,deep_crustal_MASH,61,4.223101890925753,3.1001029772851116,5.418732822355798,2.074532700089503,1.693295797579604,2.426801403635808,2.1485691908362505,1.2655394366582011,3.077696466566113
opx_liq,P_kbar,MLP,raw,A,46,lithospheric_mantle,58,6.044896885228737,4.838498263691095,7.4421744462334125,2.925641926313167,2.4078875888744498,3.4301212114859183,3.11925495891557,1.988172305203514,4.332138971514114
opx_liq,P_kbar,MLP,raw,A,46,deeper_mantle,8,11.071273838887901,2.5740352132074515,16.91076999486654,9.208612114604644,4.025042097309086,13.196695907737254,1.8626617242832566,-2.317292014807734,3.916906184453606
opx_liq,P_kbar,MLP,raw,A,46,ALL,174,5.945362356085813,5.001407316555945,6.842252026729839,2.9266953980765646,2.2516971241206383,3.6786148959498366,3.018666958009248,2.3383169102914074,3.686894420860198
opx_liq,P_kbar,MLP,raw,B,46,shallow_crustal,47,6.461960858792657,4.9723726655277725,8.082521197832234,6.380804158384826,4.973786789305178,7.920595639521348,0.0811567004078313,-0.010739695773421442,0.1862239449102496
opx_liq,P_kbar,MLP,raw,B,46,deep_crustal_MASH,61,4.223101890925753,3.1001029772851116,5.418732822355798,3.9934468435189525,2.965190105826214,5.098038053509881,0.22965504740680087,0.1193245325299651,0.3340441926488026
opx_liq,P_kbar,MLP,raw,B,46,lithospheric_mantle,58,6.044896885228737,4.838498263691095,7.4421744462334125,5.682644283540021,4.55647269506089,6.92520089315882,0.3622526016887164,0.11468976795481943,0.5874809765924774
opx_liq,P_kbar,MLP,raw,B,46,deeper_mantle,8,11.071273838887901,2.5740352132074515,16.91076999486654,12.173163960115271,2.854332230418856,18.661234578817986,-1.1018901212273704,-1.7148848255363371,-0.006406508507384377
opx_liq,P_kbar,MLP,raw,B,46,ALL,174,5.945362356085813,5.001407316555945,6.842252026729839,5.845148797531827,4.8797493818132605,6.8034734829768535,0.1002135585539854,-0.06881526370585982,0.27023246395381056
opx_liq,P_kbar,MLP,raw,A,47,shallow_crustal,47,6.153264599440316,4.388613690084667,7.739867918951476,1.049465290149305,1.0156823407733742,1.0895694294966645,5.103799309291011,3.3747214723474728,6.651811004729932
opx_liq,P_kbar,MLP,raw,A,47,deep_crustal_MASH,61,3.489844471320135,2.8065482053976614,4.057403017135959,2.0305630408426816,1.6366210954436953,2.369123871015481,1.4592814304774535,0.8378980160057412,1.9746515835366305
opx_liq,P_kbar,MLP,raw,A,47,lithospheric_mantle,58,4.887075260167749,4.181421159445908,5.442489923424736,2.89060222807099,2.2864729748449233,3.46414479480922,1.996473032096759,1.172812659261222,2.795600555300223
opx_liq,P_kbar,MLP,raw,A,47,deeper_mantle,8,4.819556032491069,2.7188337907720843,6.6484042985856115,7.0368249926813204,4.390997188651333,9.334992549075627,-2.2172689601902515,-4.185101644238259,0.1179390645247584
opx_liq,P_kbar,MLP,raw,A,47,ALL,174,4.8503663659683856,4.251044328543044,5.559048326150399,2.608604307547256,2.2099196837785704,3.0992280159661516,2.2417620584211297,1.5010878884895762,3.0049954613329364
opx_liq,P_kbar,MLP,raw,B,47,shallow_crustal,47,6.153264599440316,4.388613690084667,7.739867918951476,6.115129825585996,4.577416658618858,7.5616736782606555,0.038134773854320514,-0.1774288110184893,0.18978531655170933
opx_liq,P_kbar,MLP,raw,B,47,deep_crustal_MASH,61,3.489844471320135,2.8065482053976614,4.057403017135959,3.2919799733253616,2.653492997622059,3.7945484632941175,0.19786449799477346,0.04517568845076799,0.4409894064897212
opx_liq,P_kbar,MLP,raw,B,47,lithospheric_mantle,58,4.887075260167749,4.181421159445908,5.442489923424736,4.974303687898377,4.295560596487934,5.531679599321242,-0.08722842773062833,-0.38054674420279516,0.25316637712826023
opx_liq,P_kbar,MLP,raw,B,47,deeper_mantle,8,4.819556032491069,2.7188337907720843,6.6484042985856115,8.05665927164382,5.072364839643643,10.648780006424886,-3.237103239152751,-5.408760798276902,-0.5120170232260063
opx_liq,P_kbar,MLP,raw,B,47,ALL,174,4.8503663659683856,4.251044328543044,5.559048326150399,5.0132203194595615,4.424879526965684,5.623229069945329,-0.16285395349117593,-0.421483856136343,0.06404721828963059
opx_liq,P_kbar,MLP,raw,A,48,shallow_crustal,47,6.629502961682857,5.913153707875878,7.362360144457311,1.0429908705721673,1.034421374814023,1.0524380656678365,5.58651209111069,4.877223395548736,6.310860162479268
opx_liq,P_kbar,MLP,raw,A,48,deep_crustal_MASH,61,3.7121286339177857,2.8549311930046017,4.388188918453723,2.0168959471376366,1.6395750328206937,2.348180635004365,1.695232686780149,0.8673424515142734,2.3957073677985536
opx_liq,P_kbar,MLP,raw,A,48,lithospheric_mantle,58,6.2694915778628975,4.752283266744824,7.652629518071291,3.6126461805567356,2.8445098820181425,4.298855355525778,2.656845397306162,1.5265988735411813,3.912573747007028
opx_liq,P_kbar,MLP,raw,A,48,deeper_mantle,8,12.317823029176145,5.011809576661663,17.54021512275669,9.780824500300882,4.391199725128127,13.550431948113888,2.5369985288752623,-0.0006306839674919771,4.253985853770775
opx_liq,P_kbar,MLP,raw,A,48,ALL,174,6.064711821384043,5.224784906935873,6.908715955222991,3.2355377396343887,2.5533043384504928,3.9818330606260326,2.8291740817496547,2.323095871135272,3.386150356099346
opx_liq,P_kbar,MLP,raw,B,48,shallow_crustal,47,6.629502961682857,5.913153707875878,7.362360144457311,6.94729786594315,6.320376183227501,7.580006520700911,-0.31779490426029255,-0.45782304751387587,-0.20094669320117045
opx_liq,P_kbar,MLP,raw,B,48,deep_crustal_MASH,61,3.7121286339177857,2.8549311930046017,4.388188918453723,3.249638398335684,2.5832074544806813,3.7796174851912343,0.46249023558210167,0.23139096491705158,0.6612174892722018
opx_liq,P_kbar,MLP,raw,B,48,lithospheric_mantle,58,6.2694915778628975,4.752283266744824,7.652629518071291,5.953198624897776,4.6503207608306205,7.058215125154548,0.3162929529651217,-0.017799633041072613,0.7380189375170989
opx_liq,P_kbar,MLP,raw,B,48,deeper_mantle,8,12.317823029176145,5.011809576661663,17.54021512275669,13.051963164892296,5.50852326397825,18.327613554295265,-0.7341401357161512,-1.0983723714205096,-0.38345849485917716
opx_liq,P_kbar,MLP,raw,B,48,ALL,174,6.064711821384043,5.224784906935873,6.908715955222991,6.0320051068058085,5.254963298212002,6.899367494787115,0.03270671457823493,-0.12061556166062651,0.22979624789061556
opx_liq,P_kbar,MLP,raw,A,49,shallow_crustal,47,8.236328551293248,7.327341697168968,9.096790915053587,1.0637420303439271,1.0537487528263765,1.07438849946473,7.172586520949321,6.274753056410385,8.02286089914648
opx_liq,P_kbar,MLP,raw,A,49,deep_crustal_MASH,61,3.071678728802148,2.384896501006953,3.7800870317252566,2.0429354540503666,1.6520453545690224,2.398547766420437,1.0287432747517813,0.4847881939612691,1.517629525378964
opx_liq,P_kbar,MLP,raw,A,49,lithospheric_mantle,58,4.697415596089749,3.8078363848208845,5.4814242125104675,3.2094690862139146,2.5744821425840425,3.8140442335209634,1.487946509875834,0.781288857420183,2.3143025506018167
opx_liq,P_kbar,MLP,raw,A,49,deeper_mantle,8,10.094879185814124,5.752681845310916,14.322228818876518,8.3154746274747,3.0212754582831343,11.543866031456098,1.779404558339424,-2.919683397781981,5.414894037479425
opx_liq,P_kbar,MLP,raw,A,49,ALL,174,5.802771808847839,5.148285794977138,6.446940028164636,2.8950894681760837,2.3021962053862204,3.5112337144667585,2.9076823406717556,2.2014063045427696,3.5902551395362385
opx_liq,P_kbar,MLP,raw,B,49,shallow_crustal,47,8.236328551293248,7.327341697168968,9.096790915053587,8.253478344369377,7.3672865334668565,9.103985312694451,-0.017149793076129072,-0.048694149310823276,0.010401713059190406
opx_liq,P_kbar,MLP,raw,B,49,deep_crustal_MASH,61,3.071678728802148,2.384896501006953,3.7800870317252566,2.9014454717278513,2.2535172368017173,3.577570233051571,0.1702332570742966,0.08042891968043396,0.2536218645954686
opx_liq,P_kbar,MLP,raw,B,49,lithospheric_mantle,58,4.697415596089749,3.8078363848208845,5.4814242125104675,4.852472290510425,3.9110183001963343,5.6727385553639404,-0.1550566944206766,-0.4330252576891132,0.14987094649363114
opx_liq,P_kbar,MLP,raw,B,49,deeper_mantle,8,10.094879185814124,5.752681845310916,14.322228818876518,13.041123160735511,8.998711015076424,17.238823436746326,-2.946243974921387,-4.789099562148795,-1.8766983194047298
opx_liq,P_kbar,MLP,raw,B,49,ALL,174,5.802771808847839,5.148285794977138,6.446940028164636,6.084378183717013,5.383039273848947,6.79521396419909,-0.28160637486917395,-0.5105132364422763,-0.09213121800740803
opx_liq,P_kbar,MLP,raw,A,50,shallow_crustal,47,6.925154546965689,3.361576788253696,9.237015836976752,0.953814419718484,0.7907498553140151,1.1066824142794884,5.971340127247204,2.5957975834462164,8.13777540197717
opx_liq,P_kbar,MLP,raw,A,50,deep_crustal_MASH,61,3.4063225943377353,2.7404079745222356,3.9825627548559805,2.028992791966119,1.6432010765279794,2.3721762971159475,1.3773298023716163,0.7324159229760661,1.969806601999956
opx_liq,P_kbar,MLP,raw,A,50,lithospheric_mantle,58,6.303058976487308,5.189004192791835,7.450415441913666,2.9412881630273016,2.410764606573012,3.408470151616169,3.3617708134600064,2.362624960683391,4.3426951760437875
opx_liq,P_kbar,MLP,raw,A,50,deeper_mantle,8,8.306616280579107,3.934204448648943,11.573047681145265,8.694537492281805,5.583221789458975,11.211004543644327,-0.38792121170269844,-5.975193299880004,4.289008030866944
opx_liq,P_kbar,MLP,raw,A,50,ALL,174,5.782481999064107,4.665856916199366,6.888934476571592,2.8369608934032895,2.2893411803630643,3.4176757673292855,2.9455211056608173,1.8275787051878907,4.132501859711665
opx_liq,P_kbar,MLP,raw,B,50,shallow_crustal,47,6.925154546965689,3.361576788253696,9.237015836976752,8.865922101968945,6.932451775583997,10.539964550263692,-1.940767555003256,-3.6136104238205307,-1.1413114990746827
opx_liq,P_kbar,MLP,raw,B,50,deep_crustal_MASH,61,3.4063225943377353,2.7404079745222356,3.9825627548559805,3.214300828595888,2.5723379981100236,3.7499030433293137,0.19202176574184726,0.031126548206571136,0.39845870715924026
opx_liq,P_kbar,MLP,raw,B,50,lithospheric_mantle,58,6.303058976487308,5.189004192791835,7.450415441913666,6.156311750417595,5.057811280918974,7.189225711379562,0.1467472260697127,-0.037919530631648435,0.3589302848846247
opx_liq,P_kbar,MLP,raw,B,50,deeper_mantle,8,8.306616280579107,3.934204448648943,11.573047681145265,7.70219951611861,4.884966675586437,9.81290419750548,0.6044167644604963,-2.0266141352387863,2.300972796430157
opx_liq,P_kbar,MLP,raw,B,50,ALL,174,5.782481999064107,4.665856916199366,6.888934476571592,6.34154866280134,5.457863492108271,7.265548665706587,-0.5590666637372337,-0.9347649758150652,-0.24065235178357744
opx_liq,P_kbar,MLP,raw,A,51,shallow_crustal,47,5.763742634638516,5.156722429544306,6.522369529112309,1.114818586619209,1.063663819178859,1.1616057945655522,4.648924048019307,4.023887623877617,5.434844485323486
opx_liq,P_kbar,MLP,raw,A,51,deep_crustal_MASH,61,3.358105660932097,2.72740138257414,3.9025597961957543,2.0646104740826576,1.6952563535757341,2.416444181633843,1.2934951868494395,0.8250371312197264,1.7153826375486239
opx_liq,P_kbar,MLP,raw,A,51,lithospheric_mantle,58,5.438852768136611,4.291948040417945,6.697334924843797,3.3552413814108673,2.637085715425003,4.0756778059328145,2.0836113867257438,1.297181116430517,2.983217788474479
opx_liq,P_kbar,MLP,raw,A,51,deeper_mantle,8,20.611982917665223,13.190694504894857,26.267739991405822,12.511333746096131,2.7899836776394498,17.53863338278479,8.100649171569092,6.494277317690696,9.962358050027726
opx_liq,P_kbar,MLP,raw,A,51,ALL,174,6.505435043099422,5.226060449013693,7.8659602422954515,3.5748509611631394,2.441244292919482,4.5992347317620785,2.9305840819362827,2.4549060794966415,3.411597929836385
opx_liq,P_kbar,MLP,raw,B,51,shallow_crustal,47,5.763742634638516,5.156722429544306,6.522369529112309,5.927697892349839,5.333382754401629,6.654658214825744,-0.16395525771132302,-0.28682972328742734,-0.019542359152452095
opx_liq,P_kbar,MLP,raw,B,51,deep_crustal_MASH,61,3.358105660932097,2.72740138257414,3.9025597961957543,3.231948339711315,2.6120974176334206,3.741449658499477,0.12615732122078205,0.04478060538778147,0.2498390245066128
opx_liq,P_kbar,MLP,raw,B,51,lithospheric_mantle,58,5.438852768136611,4.291948040417945,6.697334924843797,5.32505672137367,4.263296988128973,6.437584149578734,0.11379604676294086,-0.08013831230362309,0.333178178724793
opx_liq,P_kbar,MLP,raw,B,51,deeper_mantle,8,20.611982917665223,13.190694504894857,26.267739991405822,21.201497427713768,13.798338710607545,26.94942562051134,-0.589514510048545,-0.8551966103039663,-0.35702145163121213
opx_liq,P_kbar,MLP,raw,B,51,ALL,174,6.505435043099422,5.226060449013693,7.8659602422954515,6.578147135861651,5.29261687617842,7.9592296421613575,-0.07271209276222912,-0.1614709800254904,0.026503182494293537
opx_liq,P_kbar,MLP,raw,A,52,shallow_crustal,47,4.706915714729648,3.852868478895806,5.658863265614402,1.015118499802055,0.9888231881616972,1.044245849677528,3.6917972149275933,2.8538630022302267,4.6231787457962765
opx_liq,P_kbar,MLP,raw,A,52,deep_crustal_MASH,61,4.160449851418503,3.0474510140948463,5.073846016428325,2.050614003509982,1.6643831036442382,2.387315065572384,2.1098358479085206,1.090365720180632,2.932576202961054
opx_liq,P_kbar,MLP,raw,A,52,lithospheric_mantle,58,7.520867054269944,4.423364611325315,10.870311168319644,3.777072244155831,2.6889790731986456,4.802814230729649,3.743794810114113,1.369199348705139,6.4646279430365725
opx_liq,P_kbar,MLP,raw,A,52,deeper_mantle,8,9.699130556000947,6.297060719980237,13.026647608005586,6.3950699719509165,1.4926246615663652,9.814592006654713,3.3040605840500303,-2.630149033930837,10.134096626350978
opx_liq,P_kbar,MLP,raw,A,52,ALL,174,5.935681211959221,4.612804429652165,7.465791895311514,2.896249319844097,2.294571858088089,3.5151176510394633,3.0394318921151235,1.8493360828831094,4.264341719546229
opx_liq,P_kbar,MLP,raw,B,52,shallow_crustal,47,4.706915714729648,3.852868478895806,5.658863265614402,4.988936708834604,4.225884404248743,5.87419223166283,-0.28202099410495585,-0.43253584162171627,-0.1673911203412657
opx_liq,P_kbar,MLP,raw,B,52,deep_crustal_MASH,61,4.160449851418503,3.0474510140948463,5.073846016428325,3.7087836029069203,2.8614349730192994,4.448550380582053,0.4516662485115823,0.19051389564167376,0.6587062886786849
opx_liq,P_kbar,MLP,raw,B,52,lithospheric_mantle,58,7.520867054269944,4.423364611325315,10.870311168319644,6.785329007442193,4.445094760788138,9.214578282521527,0.7355380468277515,-0.2041338025575443,1.7403388373741746
opx_liq,P_kbar,MLP,raw,B,52,deeper_mantle,8,9.699130556000947,6.297060719980237,13.026647608005586,10.049267850729734,8.815540777155741,11.009815631782416,-0.3501372947287873,-3.48300141786721,3.0930577479855392
opx_liq,P_kbar,MLP,raw,B,52,ALL,174,5.935681211959221,4.612804429652165,7.465791895311514,5.615622661225905,4.707316904761571,6.687828887542507,0.32005855073331535,-0.21201628228392502,0.8901669416130802
opx_liq,P_kbar,MLP,raw,A,53,shallow_crustal,47,8.892131096901172,7.795610651373349,9.936169504092515,1.1957964918321837,1.1455421380849418,1.2487302486577432,7.696334605068989,6.663471948635611,8.687440356207592
opx_liq,P_kbar,MLP,raw,A,53,deep_crustal_MASH,61,4.421895374813884,3.5120234550231064,5.199063561303718,2.034543403250345,1.6510938948313731,2.376261197196733,2.387351971563539,1.6700958272931974,3.0575373830533428
opx_liq,P_kbar,MLP,raw,A,53,lithospheric_mantle,58,5.444898029834011,4.274175361118193,6.597738671323936,2.913891542478271,2.443265343360191,3.3067778464313364,2.53100648735574,1.4713778492401144,3.470933005211332
opx_liq,P_kbar,MLP,raw,A,53,deeper_mantle,8,6.409903999639582,3.723950858500602,8.577118633732765,9.099012488995491,2.8697916614366763,12.574779955225035,-2.6891084893559096,-6.1528828965726,1.5846575349268455
opx_liq,P_kbar,MLP,raw,A,53,ALL,174,6.323305036364971,5.695479840335677,6.927331407168577,2.9110457366022175,2.246269011780742,3.668035131135096,3.4122592997627534,2.477035417527794,4.253280971594444
opx_liq,P_kbar,MLP,raw,B,53,shallow_crustal,47,8.892131096901172,7.795610651373349,9.936169504092515,8.854807056430431,7.8024139474005425,9.822738411070317,0.03732404047074134,-0.03162390474978189,0.13845481128965567
opx_liq,P_kbar,MLP,raw,B,53,deep_crustal_MASH,61,4.421895374813884,3.5120234550231064,5.199063561303718,3.932287726701203,3.04190510409411,4.60993518578853,0.4896076481126812,0.2549822279030884,0.7705803283773549
opx_liq,P_kbar,MLP,raw,B,53,lithospheric_mantle,58,5.444898029834011,4.274175361118193,6.597738671323936,4.836416194853616,3.742070548066412,6.040842488768273,0.6084818349803953,0.13651351057308284,1.3196218201099268
opx_liq,P_kbar,MLP,raw,B,53,deeper_mantle,8,6.409903999639582,3.723950858500602,8.577118633732765,11.301820660165214,8.336939807185953,14.145745519862148,-4.891916660525633,-6.367771742963998,-3.3355101752692042
opx_liq,P_kbar,MLP,raw,B,53,ALL,174,6.323305036364971,5.695479840335677,6.927331407168577,6.345835961278521,5.658707855044984,6.9899346841875705,-0.02253092491354991,-0.3534136542379304,0.2733667079326967
opx_liq,P_kbar,MLP,raw,A,54,shallow_crustal,47,5.796545315911742,4.357706632229108,7.011032558989891,1.2193808455834492,1.1488956835403616,1.2771106398224468,4.577164470328293,3.1186768866645065,5.845378703710266
opx_liq,P_kbar,MLP,raw,A,54,deep_crustal_MASH,61,3.2814206123658884,2.3076074261670043,4.0898818833027875,2.0804366084546566,1.713764057147985,2.4362483399103954,1.2009840039112318,0.47299656626525166,1.8110075336143563
opx_liq,P_kbar,MLP,raw,A,54,lithospheric_mantle,58,6.639862584663451,4.687073221001571,8.554855439075425,3.0569781370698124,2.392201266485954,3.7337907897346345,3.5828844475936386,2.272146817735468,4.9739721658561695
opx_liq,P_kbar,MLP,raw,A,54,deeper_mantle,8,12.136403119543438,5.507505185082732,17.04626722310921,9.93085096968831,3.507588022019861,13.60116709299159,2.2055521498551283,0.6422291693152952,3.9842687143341533
opx_liq,P_kbar,MLP,raw,A,54,ALL,174,5.858218152398754,4.829517100161504,6.885916489810703,3.093277950919661,2.3642567529744514,3.857900840287863,2.764940201479093,2.0606751694863803,3.4810342190583796
opx_liq,P_kbar,MLP,raw,B,54,shallow_crustal,47,5.796545315911742,4.357706632229108,7.011032558989891,6.507432127451036,5.44669811678112,7.525446517380319,-0.7108868115392939,-1.125146108950634,-0.4322431919926522
opx_liq,P_kbar,MLP,raw,B,54,deep_crustal_MASH,61,3.2814206123658884,2.3076074261670043,4.0898818833027875,3.1180583224055565,2.210321442861427,3.8771341756646596,0.16336228996033197,0.060787858791595664,0.28355569539544445
opx_liq,P_kbar,MLP,raw,B,54,lithospheric_mantle,58,6.639862584663451,4.687073221001571,8.554855439075425,5.645427273357115,4.3374107689417984,6.879663288515006,0.9944353113063356,0.20008932306052532,1.8598528476270975
opx_liq,P_kbar,MLP,raw,B,54,deeper_mantle,8,12.136403119543438,5.507505185082732,17.04626722310921,14.00601054886577,3.118024529152305,19.724108606593884,-1.8696074293223326,-3.2059093743949845,0.950871714110756
opx_liq,P_kbar,MLP,raw,B,54,ALL,174,5.858218152398754,4.829517100161504,6.885916489810703,5.872793826657437,4.88023615300121,6.888674240976248,-0.014575674258683335,-0.44784692025072853,0.4414710902468206
opx_liq,P_kbar,MLP,raw,A,55,shallow_crustal,47,4.997934646121738,4.162315471217121,5.980774154577063,1.0708260220046315,1.053156794038258,1.0835439763326746,3.927108624117107,3.0873907521340227,4.914207961855174
opx_liq,P_kbar,MLP,raw,A,55,deep_crustal_MASH,61,3.837790033199623,2.8435355246476663,4.993563875542948,2.0302675124732614,1.6533226178190732,2.3930881663093766,1.8075225207263617,0.8967547830695494,2.939475347178954
opx_liq,P_kbar,MLP,raw,A,55,lithospheric_mantle,58,5.587347485697605,4.138769476140253,6.862254448830604,2.7184070262716147,2.278021743036372,3.1128379074487786,2.8689404594259904,1.520890795871797,4.0514137273728
opx_liq,P_kbar,MLP,raw,A,55,deeper_mantle,8,9.356443830489647,6.158314106045793,12.07336064291006,7.912377126244774,1.5770311827985726,11.890455109629713,1.4440667042448734,-0.48698894471444304,5.735682298903455
opx_liq,P_kbar,MLP,raw,A,55,ALL,174,5.132436067519177,4.443651878045198,5.816876842365928,2.6639191984459942,2.045087827595695,3.319312147743774,2.468516869073183,1.8044850518113655,3.1856582004695264
opx_liq,P_kbar,MLP,raw,B,55,shallow_crustal,47,4.997934646121738,4.162315471217121,5.980774154577063,5.435689543161573,4.741990631627034,6.2889638974869095,-0.4377548970398344,-0.6543603315563282,-0.24719498358396091
opx_liq,P_kbar,MLP,raw,B,55,deep_crustal_MASH,61,3.837790033199623,2.8435355246476663,4.993563875542948,3.423671973760474,2.5627714856826764,4.39485525272059,0.4141180594391489,0.2140127848783695,0.6443177395403699
