sample_id,tectonic_setting,KD_FeMg_opx_cpx,equilibrium_flag,delta_ours_vs_putirka_twopx_eq36,delta_ours_vs_putirka_twopx_eq37,delta_ours_vs_putirka_twopx_eq39,delta_ours_vs_putirka_twopx_eq38,delta_ours_T_vs_putirka_cpxonly_eq32d,delta_ours_P_vs_putirka_opxonly_eq29c
[19004] LI XI-YAO (2014)|samp. ZL-06,INTRAPLATE VOLCANICS,0.797969620342708,False,77.14505809054162,137.01181561321891,-3.4121427751486895,2.8257590459617354,-192.46222677165167,6.7723464775784565
[19004] LI XI-YAO (2014)|samp. ZL-07,INTRAPLATE VOLCANICS,0.8150173995428948,False,56.35682121172647,111.17327240479483,-3.944046217868264,2.983897870090762,-198.86069418354953,8.408141226513813
[19004] LI XI-YAO (2014)|samp. ZL-08-01,INTRAPLATE VOLCANICS,0.7333583001111392,False,89.55430990366926,158.10220678568328,-4.601074269043595,4.505533700979494,-200.9953801510428,7.517244705675387
[19004] LI XI-YAO (2014)|samp. ZL-09-02,INTRAPLATE VOLCANICS,0.7666355195273931,False,70.56818579004118,132.87553266380735,-4.197467194082021,3.6520820580502793,-192.60646551637228,9.056313256169933
[19004] LI XI-YAO (2014)|samp. ZL-11-02,INTRAPLATE VOLCANICS,0.8798445449326918,False,66.14886306763128,98.37984454959326,-0.8922440023861924,2.047420195823621,-166.99629538485215,4.562732187724021
[19004] LI XI-YAO (2014)|samp. ZL-21,INTRAPLATE VOLCANICS,0.772540393999917,False,99.09241665579236,162.90682299949844,-5.0297484852982866,3.32187953453799,-188.97858199638029,6.083880994693541
[19004] LI XI-YAO (2014)|samp. ZL-22,INTRAPLATE VOLCANICS,0.7404052561089782,False,107.70939730586758,177.66496307224213,-4.228166678095349,5.071718310193886,-205.73815331005608,8.211926454962155
[19129] HANGER B. J. (2015)|samp. KBD12,INTRAPLATE VOLCANICS,1.0606800120321769,True,43.42965953638486,64.9613094750191,4.7357282197985064,-2.2259730303001586,-54.744355235789726,15.878293004227412
[19129] HANGER B. J. (2015)|samp. KBD17,INTRAPLATE VOLCANICS,1.0259981976781858,True,9.189863035598364,70.00744452693948,7.864130261638765,-1.5808298073128775,-96.12101740703588,18.200756102999193
[19157] KIL Y.-W. (2008)|samp. SHR-1,INTRAPLATE VOLCANICS,0.9809955896291808,True,90.749124110931,102.81150480226722,3.334700031740173,-1.6036688932554473,-157.35823035097656,4.424674164631673
[19157] KIL Y.-W. (2008)|samp. SHR-2,INTRAPLATE VOLCANICS,0.9169842361955636,False,115.29702214222675,116.9009837840772,4.322401513682788,1.9332551268301525,-156.73089317814424,6.819557088630011
[19157] KIL Y.-W. (2008)|samp. SHR-3,INTRAPLATE VOLCANICS,0.9021872541306056,False,71.93757252114801,65.90594222853099,2.7698968970145845,2.2603397404858363,-156.47307957905605,5.517856350443745
[19157] KIL Y.-W. (2008)|samp. SHR-4,INTRAPLATE VOLCANICS,0.9158658810032853,False,67.45008888980908,79.20391723170815,0.4080156425402315,2.3415417229609474,-172.77370913587447,3.881777411896154
[19157] KIL Y.-W. (2008)|samp. SHR-5,INTRAPLATE VOLCANICS,0.8631783802661207,False,55.33042713575276,88.75333896707627,-0.9005760598984516,4.617191914831795,-175.95603138242336,4.487346747776602
[19157] KIL Y.-W. (2008)|samp. SHR-6,INTRAPLATE VOLCANICS,0.930109920554937,False,89.20460831614128,84.04163516557242,3.359949776060539,-1.3926719546060333,-152.7405749756531,3.8424583194332413
[19157] KIL Y.-W. (2008)|samp. SHR-7,INTRAPLATE VOLCANICS,0.8401158753149864,False,95.35726349440472,107.81436661421048,2.791599788778205,-0.8599960463632783,-157.96799049465426,4.803607459988517
[19201] MARTIN A. P. (2015)|samp. OU78441,INTRAPLATE VOLCANICS,2.5864210149741917,False,26.23602288744462,110.68408340615258,2.9129576814819345,11.107822696856198,-47.6900367366502,9.240412633534849
[19201] MARTIN A. P. (2015)|samp. OU78461,RIFT VOLCANICS,0.8112190326636343,False,40.888478654532605,96.51135627483143,-3.8151626837600183,3.6457946118967666,-207.0564801476089,8.426228055497358
[19201] MARTIN A. P. (2015)|samp. OU78465,RIFT VOLCANICS,0.8884483556650933,False,70.68877678775868,89.17120409013887,1.2281840778586979,5.440715383341614,-179.15639755897678,6.712702372614282
[19201] MARTIN A. P. (2015)|samp. OU78473,RIFT VOLCANICS,0.8617582112190555,False,72.49740276884404,128.02916918546362,-2.3544361753583285,6.295048910356967,-202.15202726751147,8.574669946844317
[19201] MARTIN A. P. (2015)|samp. OU78475,RIFT VOLCANICS,0.8909946098122019,False,125.5868803003516,147.4795165131983,-0.8872035150565853,1.415709601382595,-112.25182164444777,4.713529731118555
[19201] MARTIN A. P. (2015)|samp. OU78477,RIFT VOLCANICS,0.953407895300072,True,72.92794145041114,101.55448056256239,0.5313892861669576,3.364337066625003,-167.30336899899703,9.3764920726492
[19201] MARTIN A. P. (2015)|samp. OU78478,RIFT VOLCANICS,1.04944718384147,True,55.16711625578034,64.87673597236721,6.093512199798209,4.447320971201647,-190.76653102747014,20.904034771710958
[19201] MARTIN A. P. (2015)|samp. OU78480,RIFT VOLCANICS,0.9709126723571898,True,72.4609479212852,86.22601545298937,2.223083273738549,4.221390178115746,-176.03651394233702,6.524016344103038
[19201] MARTIN A. P. (2015)|samp. OU78515,RIFT VOLCANICS,0.917706470943166,False,90.10852362358821,150.41465991068765,-1.0636848597642565,7.397217492289346,-164.18376600522993,8.582861886552795
[19201] MARTIN A. P. (2015)|samp. OU78526,RIFT VOLCANICS,0.9353427848677156,False,92.14274854274129,116.22683982207354,-0.15623601496922035,5.157124772061239,-114.20320893838175,19.121324972224507
[19201] MARTIN A. P. (2015)|samp. OU78702,RIFT VOLCANICS,0.90500943995559,False,103.08148311984473,123.62949295337114,0.25320619506861064,3.520954685436367,-161.44348407569964,7.367878547861248
[19201] MARTIN A. P. (2015)|samp. OU78703,RIFT VOLCANICS,0.8934541828641798,False,42.18708546349649,92.47610795254707,-1.9328356581911574,4.314378349045887,-194.42749170471484,8.386688072215236
[19201] MARTIN A. P. (2015)|samp. OU78711,RIFT VOLCANICS,2.604983076114716,False,-34.49279229006606,42.68067538063303,0.024556425903863754,5.135717261179146,-189.33987914368072,5.176818106129339
[19204] NEUMANN E.-R. (2015)|samp. FBA1-1,OCEAN ISLAND,2.094389134100033,False,-81.33372241803693,-17.289865481749075,3.3160832059470877,5.6936025273150515,-200.22977194584234,15.04189621200128
[19204] NEUMANN E.-R. (2015)|samp. FBA1-7,OCEAN ISLAND,1.0370734971568203,True,-50.4709180842774,17.117302372658628,3.6815815826297893,6.601136524691911,-180.8724334963531,15.05798664970799
[19204] NEUMANN E.-R. (2015)|samp. FT9-14,OCEAN ISLAND,1.5428419468179049,False,11.228407050080818,82.96699531186732,1.4828771979935134,9.671094127179847,-171.79819289381555,22.120474602205846
[19204] NEUMANN E.-R. (2015)|samp. FT9-2,OCEAN ISLAND,1.383145966514012,False,-52.54782972612122,-42.15008727214956,5.466398943566372,1.1189753992971312,-215.32086222759983,17.641502022378244
[19204] NEUMANN E.-R. (2015)|samp. FT9-27,OCEAN ISLAND,0.8529003472547398,False,-36.23439216742736,2.2476572562927686,4.032982754366837,5.778850497848386,-162.92137231856896,13.197144532500124
