index,iso_score,iso_inlier,T_pred,P_pred
384,-0.44928559505260734,1,1040.0,9.3000000715256
385,-0.4644004691363406,1,992.5,10.205238345455335
386,-0.4355940806230695,1,1062.375,10.0
387,-0.5079830695212509,1,930.6875,7.87644445708062
388,-0.5145035542919403,1,901.9285714285714,7.87644445708062
389,-0.5306528769932818,1,906.875,10.0
390,-0.4941839281183888,1,946.2363636363636,10.0
391,-0.49865637464154006,1,931.5,10.0
392,-0.4911075419018106,1,970.7291666666667,10.0
393,-0.49310045521256773,1,973.9087301587301,10.0
