Experiment,Index,Number of analyses,SiO2 value,SiO2 error,TiO2 value,TiO2 error,Al2O3 value,Al2O3 error,Fe2O3 value,Fe2O3 error,Cr2O3 value,Cr2O3 error,FeO value,FeO error,MnO value,MnO error,MgO value,MgO error,NiO value,NiO error,CoO value,CoO error,CaO value,CaO error,Na2O value,Na2O error,K2O value,K2O error,P2O5 value,P2O5 error,H2O value,H2O error,CO2 value,CO2 error,CO2 method,CO2 units,CO2 standard,SrO value,SrO error,BaO value,BaO error,Li2O value,Li2O error,Li2O method,Li2O units,Li2O standard,ZrO2 value,ZrO2 error,Rb2O value,Rb2O error,Rb2O method,Rb2O units,Rb2O standard,F value,F error,S value,S error,Cl value,Cl error,LOI value,LOI error,LOI method,LOI units,LOI standard,H2OP value,H2OP error,H2OP method,H2OP units,H2OP standard,H2OM value,H2OM error,H2OM method,H2OM units,H2OM standard,P value,P error,SO3 value,SO3 error,SO3 method,SO3 units,SO3 standard,REE_oxide value,REE_oxide error,total value,total error,total method,total units,total standard,V2O3 value,V2O3 error,F2O value,F2O error,F2O method,F2O units,F2O standard,C value,C error,volatiles value,volatiles error,volatiles method,volatiles units,volatiles standard,T_C,P_GPa,P_kbar,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,FeO_total,Fe3_FeT,FeO_calc,Fe2O3_calc,oxide_total,SiO2_cat,TiO2_cat,Al2O3_cat,Cr2O3_cat,FeO_cat,MnO_cat,MgO_cat,CaO_cat,Na2O_cat,K2O_cat,cation_sum,En_frac,Fs_frac,Wo_frac,Wo,liq_SiO2,liq_TiO2,liq_Al2O3,liq_FeO,liq_MgO,liq_CaO,liq_Na2O,liq_K2O,H2O_Liq,FeMg_opx,FeMg_liq,KD_FeMg,Citation,Label,Spatial,SiO2 method,SiO2 units,SiO2 standard,TiO2 method,TiO2 units,TiO2 standard,Al2O3 method,Al2O3 units,Al2O3 standard,Fe2O3 method,Fe2O3 units,Fe2O3 standard,Cr2O3 method,Cr2O3 units,Cr2O3 standard,FeO method,FeO units,FeO standard,MnO method,MnO units,MnO standard,MgO method,MgO units,MgO standard,NiO method,NiO units,NiO standard,CoO method,CoO units,CoO standard,CaO method,CaO units,CaO standard,Na2O method,Na2O units,Na2O standard,K2O method,K2O units,K2O standard,P2O5 method,P2O5 units,P2O5 standard,H2O method,H2O units,H2O standard,SrO method,SrO units,SrO standard,BaO method,BaO units,BaO standard,ZrO2 method,ZrO2 units,ZrO2 standard,F method,F units,F standard,S method,S units,S standard,Cl method,Cl units,Cl standard,P method,P units,P standard,REE_oxide method,REE_oxide units,REE_oxide standard,V2O3 method,V2O3 units,V2O3 standard,C method,C units,C standard,DOI,H2O_Liq_Method,is_vbd,opx_liq_pair,Mg_num,Al_IV,Al_VI,MgTs,liq_Mg_num
9,1911.0,,55.272500991821005,0.3625000007450575,0.17499999748542824,0.0249999994412063,3.17249995470045,0.34000000357627747,,,0.5200000038991375,0.03999999972681186,8.267500042915376,0.2525000069290425,0.1133333320419,0.05666666726271433,30.962499618530252,0.304999999701975,,,,,1.5424999594688424,0.09250000026077225,0.116666665921608,0.013333333035310067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.8823529411766,1.194973527706465,11.94973527706465,55.272500991821005,0.17499999748542824,3.17249995470045,0.39000000292435316,0.0,8.267500042915376,0.08499999903142501,30.962499618530252,1.5424999594688424,0.087499999441206,0.0,8.267500042915376,0.15,7.02737503647807,1.3782331320498125,99.95500056631832,1.9304024253914822,0.004597964968176648,0.1312027967630043,0.01084505000787987,0.24348881316812634,0.0025386269599418235,1.6098661776796919,0.05807128091898497,0.005925100795222304,0.0,3.99693823665251,84.11809137444556,12.826831281179272,3.0550773443751686,3.0550773443751686,77.830001831055,0.10000000149012,13.180000305176,0.9800000190734901,0.31999999284744,1.3999999761581,3.0899999141693,3.0699999332428,7.5700001716614,0.15925819888642218,1.7180419403319005,0.09269750356365332,"Elkins-Tanton, L.T., Chatterjee, N., Grove, T.L. (2003) Experimental and petrological constraints on lunar differentiation from the Apollo 15 green picritic glasses. Meteoritics & Planetary Science 38 515-527",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,multiple,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/0012-821X(78)90184-X,multiple,False,False,86.86226792112059,0.06959757460851779,0.06160522215448652,0.06160522215448652,36.79119093643896
A-10,3027.0,,55.549999237061,,,,3.3099999427795,,,,1.0800000429153,,5.6999998092651,,,,32.700000762939,,,,,,1.6599999666214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.3333333333333,0.666699999999158,6.666999999991579,55.549999237061,0.0,3.3099999427795,1.0800000429153,0.0,5.6999998092651,0.0,32.700000762939,1.6599999666214,0.0,0.0,5.6999998092651,0.15,4.844999837875335,0.9502181492625104,99.9999997615813,1.920747486596289,0.0,0.1348866439691948,0.029524585357316797,0.16482739337951027,0.0,1.6855617459317094,0.061499043506434335,0.0,0.0,3.997046898740455,88.16215096050256,8.621183752315218,3.2166652871822152,3.2166652871822152,50.0,0.30000001192093,14.199999809265,8.0,15.0,10.800000190735,1.2999999523163,,,0.097787810964113,0.29919640703004663,0.3268348438231503,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,91.09228486712449,0.07925251340371098,0.05563413056548383,0.05563413056548383,76.97065621402022
A-11,3028.0,,55.970001220703,,,,2.9100000858307,,,,1.0900000333786,,5.210000038147,,,,33.529998779297,,,,,,1.289999961853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.5,0.9000000059604649,9.00000005960465,55.970001220703,0.0,2.9100000858307,1.0900000333786,0.0,5.210000038147,0.0,33.529998779297,1.289999961853,0.0,0.0,5.210000038147,0.15,4.42850003242495,0.8685327648359931,100.0000001192093,1.9288691160891718,0.0,0.11819393500765808,0.02969940662307231,0.15015973833898427,0.0,1.7226286582375523,0.04763335879902507,0.0,0.0,3.997184213095464,89.70053861427286,7.819102127887461,2.480359257839682,2.480359257839682,46.669998168945,4.3400001525879,16.079999923706,14.199999809265,6.2699999809265,8.0799999237061,3.289999961853,1.2000000476837,,0.08716895404063171,1.2705110453599735,0.06860936342031891,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,False,91.98202324333721,0.07113088391082822,0.04706305109682986,0.04706305109682986,44.042948042186566
A-12,3030.0,,54.099998474121,,,,5.6999998092651,,,,0.5,,6.3000001907349,,,,31.5,,,,,,1.6499999761581,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.5,0.7500499999987369,7.500499999987369,54.099998474121,0.0,5.6999998092651,0.5,0.0,6.3000001907349,0.0,31.5,1.6499999761581,0.25,0.0,6.3000001907349,0.15,5.355000162124664,1.050241179282671,99.99999845027911,1.875129798403443,0.0,0.23284325969408773,0.013701808865596077,0.1826177461297942,0.0,1.6276286417894341,0.061276236852783716,0.016800351163151612,0.0,4.00999784289829,86.9681520407861,9.757709776660626,3.274138182553276,3.274138182553276,48.0,0.80000001192093,16.5,7.6999998092651,12.5,11.699999809265,2.5999999046326,,,0.11219865603312441,0.3455718415596244,0.32467534254745073,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,89.91199499976892,0.12487020159655704,0.10797305809753069,0.10797305809753069,74.31784532893619
A-13,3031.0,,54.400001525879,,,,5.4000000953674,,,,0.60000002384186,,5.9000000953674,,,,31.200000762939,,,,,,2.2999999523163,,0.20000000298023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1.5,15.0,54.400001525879,0.0,5.4000000953674,0.60000002384186,0.0,5.9000000953674,0.0,31.200000762939,2.2999999523163,0.20000000298023,0.0,5.9000000953674,0.15,5.01500008106229,0.9835591857662644,100.00000245869118,1.88493497419939,0.0,0.2205189800769744,0.016436999673946504,0.1709691736860726,0.0,1.6116203875248376,0.08538849390967662,0.013436053708504208,0.0,4.003305062779402,86.27619489998773,9.152632881173528,4.571172218838749,4.571172218838749,48.299999237061,0.40000000596046,15.39999961853,8.0,14.0,12.10000038147,1.5,,,0.1060852636324928,0.32056757896076427,0.33092948443634423,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,90.40894340422741,0.11506502580061007,0.10545395427636434,0.10545395427636434,75.72501520800331
A-14,3032.0,,54.5,,,,4.9000000953674,,,,0.89999997615814,,5.9000000953674,,,,31.75,,,,,,2.0499999523163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.5,0.7500499999987369,7.500499999987369,54.5,0.0,4.9000000953674,0.89999997615814,0.0,5.9000000953674,0.0,31.75,2.0499999523163,0.0,0.0,5.9000000953674,0.15,5.01500008106229,0.9835591857662644,100.00000011920925,1.8880724635189852,0.0,0.2000658628224643,0.024651223095574586,0.17093953096576722,0.0,1.6397459729286197,0.07609394019058455,0.0,0.0,3.9995689935219954,86.90713575819376,9.05985760559669,4.033006636209549,4.033006636209549,48.799999237061,0.30000001192093,14.300000190735,8.3000001907349,15.300000190735,11.300000190735,1.3999999761581,,,0.10424756870142865,0.3043296819189394,0.34254814727271926,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,90.55940246950043,0.11192753648101483,0.08813832634144947,0.08813832634144947,76.66773315537777
A-15,3033.0,,54.779998779297,,,,4.5700001716614,,,,1.1299999952316,,5.5999999046326,,,,32.049999237061,,,,,,1.8700000047684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1.5,15.0,54.779998779297,0.0,4.5700001716614,1.1299999952316,0.0,5.5999999046326,0.0,32.049999237061,1.8700000047684,0.0,0.0,5.5999999046326,0.15,4.7599999189377105,0.9335476707562008,99.999998092652,1.8950060403171336,0.0,0.1863200292193706,0.030905860510503383,0.1620111606204956,0.0,1.6528265907659077,0.06931133338451897,0.0,0.0,3.99638101481793,87.72270751424433,8.598638076465862,3.678654409289802,3.678654409289802,48.799999237061,0.30000001192093,13.699999809265,8.6999998092651,16.10000038147,10.699999809265,1.2999999523163,,,0.09802066443366017,0.30314541410159995,0.32334536454774904,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,91.07296723926252,0.1049939596828664,0.0813260695365042,0.0813260695365042,76.73740698304256
A-2,10151.0,,54.299999237061,,1.0099999904633,,3.4300000667572,,,,0.99000000953674,,5.9699997901917,,,,31.89999961853,,,,,,1.4299999475479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.3333333333333,0.33340044166676236,3.3340044166676233,54.299999237061,1.0099999904633,3.4300000667572,0.99000000953674,0.0,5.9699997901917,0.0,31.89999961853,1.4299999475479,0.0,0.0,5.9699997901917,0.15,5.074499821662945,0.9952284809751468,99.02999866008786,1.9003952688709036,0.026592697316722178,0.14147932933657167,0.027393853821368542,0.17473776083863254,0.0,1.664353149672923,0.05362338237628165,0.0,0.0,3.988575442233403,87.93472717604469,9.232125603702384,2.8331472202529295,2.8331472202529295,46.590000152588,3.5399999618530003,13.550000190735,13.380000114440998,8.8999996185303,9.460000038147,2.7599999904633,0.86000001430511,,0.10498839196054745,0.8433809266619319,0.12448513908903219,"Longhi, J., Pan, V. (1988) A Reconnaisance Study of Phase Boundaries in Low-Alkali Basaltic Liquids. Journal of Petrology 29 115-147",Orthopyroxene 1,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1093/petrology/29.1.115,,False,False,90.49868824646478,0.0996047311290964,0.04187459820747527,0.04187459820747527,54.248147278535654
A-20,3005.0,,54.759998321533,,,,5.0,,,,0.37999999523163,,6.7300000190735,,,,32.360000610352,,,,,,0.6700000166893,,0.10000000149012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.5,0.1750499970185069,1.750499970185069,54.759998321533,0.0,5.0,0.37999999523163,0.0,6.7300000190735,0.0,32.360000610352,0.6700000166893,0.10000000149012,0.0,6.7300000190735,0.15,5.720500016212474,1.1219242766054025,99.99999896436954,1.8937782241047434,0.0,0.20379355417472117,0.010390180722754638,0.19464761692130592,0.0,1.6683412991290587,0.02482644705229726,0.006705172683276819,0.0,4.002482494788158,88.37417746124848,10.310733810397576,1.3150887283539479,1.3150887283539479,,,,,,,,,,,,,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,False,89.55186392982041,0.10622177589525661,0.09757177827946456,0.09757177827946456,
A-22,5051.0,,55.400001525879,0.5,0.28999999165535,0.050000000745058,1.5099999904633,0.27000001072884,,,,,10.699999809265,0.89999997615814,,,30.799999237061,0.80000001192093,,,,,2.2699999809265,0.15999999642372,0.019999999552965,0.019999999552965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5,0.1750499970185069,1.750499970185069,55.400001525879,0.28999999165535,1.5099999904633,0.0,0.0,10.699999809265,0.0,30.799999237061,2.2699999809265,0.019999999552965,0.0,10.699999809265,0.15,9.09499983787525,1.7837428694896527,100.99000053480312,1.9413433377065885,0.007645175546017177,0.062362607328619375,0.0,0.31357734316237496,0.0,1.6089923009413754,0.08523000073764511,0.0013588353209289844,0.0,4.02050960074355,80.13709460878385,15.61795988798204,4.244945503234104,4.244945503234104,51.900001525879,0.40000000596046,15.800000190735,6.9000000953674,11.800000190735,11.60000038147,1.2999999523163,,,0.1948905181080791,0.3280384327867192,0.5941087952788481,"Juster, C.T., Grove, T.L., Perfit, M.R. (1989) Experimental constraints on the generation of FeTi basalts, andesite, and rhyodacites at the Galapagos Spreading Center, 85_W and 95_W. Journal of Geophysical Research 94 9251-9274",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,False,83.68967573559311,0.05865666229341149,0.0037059450352078874,0.0037059450352078874,75.29902563901163
A-25,5053.0,,54.5,0.30000001192093,0.37000000476837,0.03999999910593,1.5299999713898,0.21999999880791,,,,,14.300000190735,1.5,,,27.89999961853,1.0,,,,,2.460000038147,0.10999999940395,0.029999999329448,0.019999999552965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0,9.9999997473788e-05,0.00099999997473788,54.5,0.37000000476837,1.5299999713898,0.0,0.0,14.300000190735,0.0,27.89999961853,2.460000038147,0.029999999329448,0.0,14.300000190735,0.15,12.15500016212475,2.3838807316461414,101.08999982289963,1.9409046765016071,0.009913028104587999,0.0642175708792512,0.0,0.4259043547918545,0.0,1.4812303048107465,0.09386785281724862,0.0020714440977654034,0.0,4.018109232003061,74.02441004531607,21.28454872736768,4.691041227316225,4.691041227316225,51.599998474121,2.460000038147,12.0,15.60000038147,5.6999998092651,9.7799997329712,2.2999999523163,0.10000000149012,,0.2875341892537578,1.5353500723641766,0.18727597987539368,"Juster, C.T., Grove, T.L., Perfit, M.R. (1989) Experimental constraints on the generation of FeTi basalts, andesite, and rhyodacites at the Galapagos Spreading Center, 85_W and 95_W. Journal of Geophysical Research 94 9251-9274",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1029/jb094ib07p09251,,False,False,77.66784046174261,0.05909532349839286,0.005122247380858341,0.005122247380858341,39.442284949135825
A-27,5054.0,,54.0,0.20000000298023,0.37999999523163,0.019999999552965,1.1699999570847,0.12999999523163,,,,,16.89999961853,0.30000001192093,,,26.39999961853,0.5,,,,,2.5,0.12999999523163,0.03999999910593,0.019999999552965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.5,0.3750499999987369,3.750499999987369,54.0,0.37999999523163,1.1699999570847,0.0,0.0,16.89999961853,0.0,26.39999961853,2.5,0.03999999910593,0.0,16.89999961853,0.15,14.3649996757505,2.817313490774862,101.38999918848226,1.9418923222844287,0.010280444187220728,0.049587473058721146,0.0,0.5082605626564555,0.0,1.4152918074503165,0.09632642871684505,0.0027889172900070723,0.0,4.024427955643994,70.06815499398213,25.162923782974893,4.7689212230429785,4.7689212230429785,50.299999237061,0.40000000596046,15.39999961853,7.4000000953674,12.89999961853,11.800000190735,1.5,,,0.35912068449834356,0.32181010262040816,1.1159397469940375,"Juster, C.T., Grove, T.L., Perfit, M.R. (1989) Experimental constraints on the generation of FeTi basalts, andesite, and rhyodacites at the Galapagos Spreading Center, 85_W and 95_W. Journal of Geophysical Research 94 9251-9274",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,False,73.57698336914825,0.05810767771557135,0.0,0.0,75.65383242400408
A-39,3023.0,,54.680000305176,,,,5.0199999809265,,,,0.61000001430511,,6.3499999046326,,,,31.719999313354,,,,,,1.6000000238419,,0.20000000298023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.0,1.0,10.0,54.680000305176,0.0,5.0199999809265,0.61000001430511,0.0,6.3499999046326,0.0,31.719999313354,1.6000000238419,0.20000000298023,0.0,6.3499999046326,0.15,5.39749991893771,1.0585763787902747,100.17999954521633,1.8913426980107735,0.0,0.20464454902506524,0.01668189495241717,0.1836892626233555,0.0,1.6356319121249776,0.05929741668765161,0.013412693152492432,0.0,4.004700426576733,87.06567259481488,9.777890172104945,3.156437233080167,3.156437233080167,49.299999237061,0.60000002384186,16.799999237061,7.0999999046326,11.39999961853,12.800000190735,1.7999999523163,,,0.11230476812152093,0.34939054810254727,0.3214304700897607,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,89.90341753985439,0.10865730198922652,0.09598724703583872,0.09598724703583872,74.10752961076801
A-6,3022.0,,54.790000915527,,,,5.1199998855591,,,,0.30000001192093,,6.75,,,,32.040000915527,,,,,,0.69999998807907,,0.30000001192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.3333333333333,1.0000333333324913,10.000333333324912,54.790000915527,0.0,5.1199998855591,0.30000001192093,0.0,6.75,0.0,32.040000915527,0.69999998807907,0.30000001192093,0.0,6.75,0.15,5.7375,1.1252583723066645,100.00000172853403,1.8954387532881285,0.0,0.20875320224373797,0.00820547143912929,0.19529024675484163,0.0,1.6523865649071092,0.025946605360070606,0.020122131754840525,0.0,4.006142975747858,88.19203207512474,10.423132257027417,1.3848356678478495,1.3848356678478495,49.200000762939,0.60000002384186,17.700000762939,6.9000000953674,10.60000038147,12.5,2.5,,,0.11818677959646816,0.36517485190079685,0.32364435552252846,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,89.43049750247276,0.1045612467118715,0.10419195553186647,0.10419195553186647,73.25069009348167
A-7,3024.0,,54.830001831055,,,,4.2800002098083,,,,1.0299999713898,,5.9299998283386,,,,31.579999923706,,,,,,2.2000000476837,,0.15000000596046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.0,1.35000002384185,13.500000238418501,54.830001831055,0.0,4.2800002098083,1.0299999713898,0.0,5.9299998283386,0.0,31.579999923706,2.2000000476837,0.15000000596046,0.0,5.9299998283386,0.15,5.04049985408781,0.9885602895726063,100.00000181794186,1.9017460337009384,0.0,0.17495759329711089,0.028245241315975663,0.1720114167261633,0.0,1.6328905313109032,0.08175814226139877,0.010087180760056986,0.0,4.001696139372547,86.54926977612506,9.117244680728446,4.333485543146504,4.333485543146504,49.5,0.5,16.10000038147,7.1999998092651,12.199999809265,12.699999809265,1.6000000238419,,,0.10534167075368521,0.3310779877912128,0.3181778150111166,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",Orthopyroxene 1,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,no_info,wt%,Not Specified,,,,,,,no_info,wt%,Not Specified,no_info,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s007100200021,,False,True,90.46976391635926,0.09825396629906158,0.0767036269980493,0.0767036269980493,75.12707814058268
